"","GSP1","COS1","GSP2","COS2","GSP3","COS3","GSP4","COS4","GSP5","COS5","combined"
"DUSP23",0.0467098841592912,0.0467098841592912,0.0115334595304757,0.0115334595304757,0.00922515807968449,0.00922515807968449,0.0141295521431943,0.0141295521431943,0.0386652197656199,0.0386652197656199,0.0159736393765098
"RPS26",0.480511974684981,0.480511974684981,0.150003013439356,0.150003013439356,0.0807810065827903,0.0807810065827903,0.100451766955844,0.100451766955844,0.185085297429579,0.185085297429579,0.141891845994085
"CYCS",0.000446041704395439,0.000446041704395439,1.55581225116386e-05,1.55581225116386e-05,6.33304357056108e-06,6.33304357056108e-06,7.13587482947808e-06,7.13587482947808e-06,1.30966015851053e-05,1.30966015851053e-05,1.13401395003265e-05
"NUDC",0.371426045427356,0.371426045427356,0.38634229027793,0.38634229027793,0.633778470671434,0.633778470671434,0.682886844854109,0.682886844854109,0.561901724274949,0.561901724274949,0.531145062938883
"SUV420H1",0.106737795844365,0.106737795844365,0.0289728325789632,0.0289728325789632,0.00430459503328207,0.00430459503328207,0.000683143779292017,0.000683143779292017,0.000326869896742021,0.000326869896742021,0.00104190845803165
"TBL1XR1",0.000245452060794737,0.000245452060794737,1.70419833604996e-05,1.70419833604996e-05,2.70839806910672e-05,2.70839806910672e-05,0.000117178085421554,0.000117178085421554,0.000447575939406475,0.000447575939406475,4.52721397026234e-05
"PDLIM2",0.459452743637386,0.459452743637386,0.383433896104166,0.383433896104166,0.268790950061518,0.268790950061518,0.203182835921228,0.203182835921228,0.224928565812515,0.224928565812515,0.288385262468748
"ARPP19",0.0596974217275896,0.0596974217275896,0.059061101359651,0.059061101359651,0.05163455185539,0.05163455185539,0.0375796372713617,0.0375796372713617,0.0460721069050997,0.0460721069050997,0.0493386252404537
"DDX18",0.770173753934547,0.770173753934547,0.648211855934753,0.648211855934753,0.543017547007082,0.543017547007082,0.313723110560278,0.313723110560278,0.176031896945456,0.176031896945456,0.467725812655555
"ACTB",0.157244970331119,0.157244970331119,0.381158297488339,0.381158297488339,0.680062273524225,0.680062273524225,0.609572718827881,0.609572718827881,0.64011185427519,0.64011185427519,0.450478795563851
